Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Squad
2019-10-19,15:00,Serie B,Matchweek 8,Sat,Home,W,1,0,Salernitana,1.1,0.6,47.0,4378.0,Marco Modolo,4-3-1-2,3-1-4-2,Daniel Amabile,Match Report,,Venezia
2019-10-26,15:00,Serie B,Matchweek 9,Sat,Away,L,2,3,Crotone,1.8,1.6,42.0,5912.0,Marco Modolo,4-3-1-2,3-5-2,Simone Sozza,Match Report,,Venezia
2019-10-29,21:00,Serie B,Matchweek 10,Tue,Home,L,1,2,Pordenone,1.8,3.5,62.0,3068.0,Marco Modolo,4-3-1-2,4-3-1-2,Antonio Rapuano,Match Report,,Venezia
2019-11-02,15:00,Serie B,Matchweek 11,Sat,Away,D,1,1,Ascoli,0.7,1.5,55.0,6546.0,Marco Modolo,4-3-1-2,4-3-1-2,Giovanni Ayroldi,Match Report,,Venezia
2019-11-09,15:00,Serie B,Matchweek 12,Sat,Home,W,1,0,Livorno,0.4,1.6,49.0,3148.0,Marco Modolo,4-3-1-2,4-4-1-1,Giacomo Camplone,Match Report,,Venezia
2019-11-23,18:00,Serie B,Matchweek 13,Sat,Away,D,1,1,Empoli,2.6,1.2,58.0,4671.0,Marco Modolo,4-3-1-2,4-3-1-2,Federico Dionisi,Match Report,,Venezia
2019-11-30,15:00,Serie B,Matchweek 14,Sat,Home,L,0,2,Benevento,0.7,1.8,57.0,3660.0,Marco Modolo,4-3-1-2,4-3-3,Marco Serra,Match Report,,Venezia
2019-12-07,15:00,Serie B,Matchweek 15,Sat,Away,D,2,2,Pescara,1.8,1.2,61.0,5438.0,Marco Modolo,4-3-1-2,4-3-2-1,Ivan Robilotta,Match Report,,Venezia
2019-12-14,15:00,Serie B,Matchweek 16,Sat,Home,D,0,0,Spezia,0.8,0.2,59.0,2965.0,Marco Modolo,4-3-1-2,4-3-3,Ivan Pezzuto,Match Report,,Venezia
2019-12-21,15:00,Serie B,Matchweek 17,Sat,Away,L,0,2,Juve Stabia,1.3,1.0,64.0,2846.0,Marco Modolo,4-3-1-2,4-1-2-1-2,Lorenzo Maggioni,Match Report,,Venezia
2019-12-26,15:00,Serie B,Matchweek 18,Thu,Home,L,1,2,Cittadella,0.9,1.4,52.0,3734.0,Marco Modolo,4-3-1-2,4-3-1-2,Riccardo Ros,Match Report,,Venezia
2019-12-29,15:00,Serie B,Matchweek 19,Sun,Away,W,1,0,Perugia,1.2,0.7,51.0,7968.0,Marco Modolo,4-1-2-1-2◆,4-3-2-1,Antonio Di Martino,Match Report,,Venezia
2020-01-18,15:00,Serie B,Matchweek 20,Sat,Away,D,0,0,Cremonese,0.8,0.8,54.0,5586.0,Marco Modolo,4-1-2-1-2◆,3-5-2,Federico Dionisi,Match Report,,Venezia
2020-01-26,15:00,Serie B,Matchweek 21,Sun,Home,D,1,1,Trapani,0.5,2.2,56.0,2965.0,Marco Modolo,4-3-1-2,3-5-2,Davide Ghersini,Match Report,,Venezia
2020-02-02,15:00,Serie B,Matchweek 22,Sun,Away,W,1,0,Chievo,1.5,0.3,47.0,3500.0,Marco Modolo,4-3-1-2,4-3-1-2,Giacomo Camplone,Match Report,,Venezia
2020-02-08,15:00,Serie B,Matchweek 23,Sat,Home,L,0,1,Frosinone,0.7,1.5,56.0,3265.0,Marco Modolo,4-3-1-2,3-5-2,Giovanni Ayroldi,Match Report,,Venezia
2020-02-15,15:00,Serie B,Matchweek 24,Sat,Home,D,2,2,Virtus Entella,1.5,3.0,56.0,2983.0,Marco Modolo,4-3-1-2,4-3-1-2,Daniel Amabile,Match Report,,Venezia
2020-02-22,18:00,Serie B,Matchweek 25,Sat,Away,W,2,1,Pisa,1.2,1.6,42.0,7641.0,Cristian Molinaro,4-3-1-2,4-3-1-2,Ivan Pezzuto,Match Report,,Venezia
2020-02-29,15:00,Serie B,Matchweek 26,Sat,Home,D,1,1,Cosenza,1.2,1.2,52.0,,Cristian Molinaro,4-3-1-2,3-5-2,Alessandro Prontera,Match Report,,Venezia
2020-03-03,21:00,Serie B,Matchweek 27,Tue,Away,L,0,2,Salernitana,2.2,1.7,53.0,5424.0,Alberto Pomini,4-3-1-2,3-5-2,Lorenzo Maggioni,Match Report,,Venezia
2020-03-07,15:00,Serie B,Matchweek 28,Sat,Home,L,1,3,Crotone,2.0,1.4,41.0,,Cristian Molinaro,5-4-1,3-5-2,Marco Serra,Match Report,,Venezia
2020-06-20,20:30,Serie B,Matchweek 29,Sat,Away,D,0,0,Pordenone,1.8,0.4,62.0,,Cristian Molinaro,4-3-1-2,4-3-1-2,Valerio Marini,Match Report,,Venezia
2020-06-26,21:00,Serie B,Matchweek 30,Fri,Home,W,2,1,Ascoli,1.5,2.3,56.0,,Cristian Molinaro,4-3-1-2,3-4-1-2,Francesco Fourneau,Match Report,,Venezia
2020-06-29,21:00,Serie B,Matchweek 31,Mon,Away,W,2,0,Livorno,1.8,1.2,53.0,,Marco Modolo,4-1-2-1-2◆,4-4-2,Riccardo Ros,Match Report,,Venezia
2020-07-03,21:00,Serie B,Matchweek 32,Fri,Home,L,0,2,Empoli,1.0,1.8,42.0,,Cristian Molinaro,4-3-1-2,4-3-3,Manuel Volpi,Match Report,,Venezia
2020-07-10,21:00,Serie B,Matchweek 33,Fri,Away,D,1,1,Benevento,0.5,1.0,45.0,,Marco Modolo,4-3-1-2,4-3-3,Ivan Robilotta,Match Report,,Venezia
2020-07-13,21:00,Serie B,Matchweek 34,Mon,Home,D,1,1,Pescara,1.6,0.8,52.0,,Marco Modolo,4-3-1-2,4-3-3,Luca Massimi,Match Report,,Venezia
2020-07-17,21:00,Serie B,Matchweek 35,Fri,Away,W,1,0,Spezia,0.9,1.9,36.0,,Cristian Molinaro,4-3-1-2,4-3-3,Francesco Fourneau,Match Report,,Venezia
2020-07-24,21:00,Serie B,Matchweek 36,Fri,Home,W,1,0,Juve Stabia,1.2,0.5,50.0,,Marco Modolo,4-3-1-2,4-3-2-1,Juan Sacchi,Match Report,,Venezia
2020-07-27,21:00,Serie B,Matchweek 37,Mon,Away,L,0,1,Cittadella,1.3,1.8,45.0,,Marco Modolo,4-3-1-2,4-3-1-2,Livio Marinelli,Match Report,,Venezia
2020-07-31,21:00,Serie B,Matchweek 38,Fri,Home,W,3,1,Perugia,2.7,0.6,55.0,,Marco Modolo,4-3-1-2,4-3-3,Francesco Fourneau,Match Report,,Venezia
2018-08-05,20:00,Coppa Italia,Second round,Sun,Home,L,0,1,Südtirol,,,,1184.0,,,,Riccardo Ros,Match Report,,Venezia
2018-08-25,18:00,Serie B,Matchweek 1,Sat,Home,W,1,0,Spezia,0.9,0.7,43.0,2181.0,Maurizio Domizzi,3-5-2,4-3-3,Luigi Pillitteri,Match Report,,Venezia
2018-09-01,18:00,Serie B,Matchweek 2,Sat,Away,L,0,1,Padova,0.8,1.6,54.0,8696.0,Maurizio Domizzi,3-5-2,3-4-3,Davide Ghersini,Match Report,,Venezia
2018-09-14,21:00,Serie B,Matchweek 3,Fri,Home,L,2,3,Benevento,2.6,0.7,50.0,3529.0,Maurizio Domizzi,3-5-2,4-3-3,Gianluca Aureliano,Match Report,,Venezia
2018-09-22,15:00,Serie B,Matchweek 4,Sat,Away,L,1,2,Lecce,1.1,1.4,43.0,9326.0,Maurizio Domizzi,3-5-2,4-3-1-2,Niccolò Baroni,Match Report,,Venezia
2018-09-29,18:00,Serie B,Matchweek 6,Sat,Home,D,1,1,Livorno,0.5,1.2,54.0,2919.0,Maurizio Domizzi,3-5-2,4-4-2,Fabio Piscopo,Match Report,,Venezia
2018-10-06,18:00,Serie B,Matchweek 7,Sat,Away,L,0,1,Perugia,0.6,0.8,51.0,6883.0,Maurizio Domizzi,3-5-2,4-3-3,Antonio Di Martino,Match Report,,Venezia
2018-10-21,15:00,Serie B,Matchweek 8,Sun,Home,D,1,1,Hellas Verona,1.1,1.4,45.0,5630.0,Maurizio Domizzi,4-3-3,4-3-3,Eugenio Abbattista,Match Report,,Venezia
2018-10-26,21:00,Serie B,Matchweek 9,Fri,Away,D,1,1,Palermo,0.2,1.5,45.0,6067.0,Maurizio Domizzi,4-3-3,4-3-1-2,Ivan Pezzuto,Match Report,,Venezia
2018-10-30,21:00,Serie B,Matchweek 10,Tue,Away,W,1,0,Cremonese,0.7,0.5,51.0,6268.0,Maurizio Domizzi,4-3-3,4-3-3,Lorenzo Maggioni,Match Report,,Venezia
2018-11-04,15:00,Serie B,Matchweek 11,Sun,Home,W,1,0,Salernitana,1.3,0.3,46.0,3701.0,Maurizio Domizzi,4-2-3-1,3-1-4-2,Daniele Minelli,Match Report,,Venezia
2018-11-11,15:00,Serie B,Matchweek 12,Sun,Away,L,2,3,Cittadella,0.8,2.5,34.0,4784.0,Maurizio Domizzi,4-3-3,4-3-1-2,Marco Piccinini,Match Report,,Venezia
2018-11-24,15:00,Serie B,Matchweek 13,Sat,Home,W,2,1,Brescia,1.4,1.6,32.0,3543.0,Maurizio Domizzi,4-3-1-2,4-3-1-2,Luigi Pillitteri,Match Report,,Venezia
2018-12-03,21:00,Serie B,Matchweek 14,Mon,Away,D,1,1,Foggia,1.5,1.8,39.0,9583.0,Maurizio Domizzi,4-3-1-2,4-3-1-2,Manuel Volpi,Match Report,,Venezia
2018-12-08,15:00,Serie B,Matchweek 15,Sat,Home,W,1,0,Ascoli,1.7,0.5,46.0,3339.0,Maurizio Domizzi,4-3-3,4-3-1-2,Antonio Di Martino,Match Report,,Venezia
2018-12-16,15:00,Serie B,Matchweek 16,Sun,Away,D,1,1,Crotone,0.6,1.5,40.0,5146.0,Francesco Cernuto,3-5-2,3-5-2,Aleandro Di Paolo,Match Report,,Venezia
2018-12-23,15:00,Serie B,Matchweek 17,Sun,Home,L,0,1,Cosenza,0.5,0.8,54.0,3142.0,Maurizio Domizzi,4-5-1,5-3-2,Federico Dionisi,Match Report,,Venezia
2018-12-27,19:00,Serie B,Matchweek 18,Thu,Away,L,0,1,Pescara,0.6,0.8,46.0,6834.0,Maurizio Domizzi,4-3-3,4-3-3,Ivan Pezzuto,Match Report,,Venezia
2018-12-30,15:00,Serie B,Matchweek 19,Sun,Home,D,1,1,Carpi,1.9,0.5,70.0,2798.0,Maurizio Domizzi,4-3-1-2,5-3-2,Niccolò Baroni,Match Report,,Venezia
2019-01-21,21:00,Serie B,Matchweek 20,Mon,Away,D,1,1,Spezia,0.3,2.0,34.0,4869.0,Maurizio Domizzi,4-3-1-2,4-3-3,Manuel Volpi,Match Report,,Venezia
2019-01-27,15:00,Serie B,Matchweek 21,Sun,Home,W,2,1,Padova,1.3,1.3,50.0,5271.0,Maurizio Domizzi,3-5-2,5-3-2,Juan Sacchi,Match Report,,Venezia
2019-02-03,15:00,Serie B,Matchweek 22,Sun,Away,L,0,3,Benevento,0.7,1.9,48.0,9810.0,Maurizio Domizzi,3-4-1-2,3-5-2,Luigi Nasca,Match Report,,Venezia
2019-02-11,21:00,Serie B,Matchweek 23,Mon,Home,D,1,1,Lecce,1.5,1.5,38.0,3595.0,Simone Bentivoglio,4-1-2-1-2◆,4-3-1-2,Antonio Giua,Match Report,,Venezia
2019-02-24,21:00,Serie B,Matchweek 25,Sun,Away,L,0,1,Livorno,0.2,1.9,47.0,5348.0,Maurizio Domizzi,4-3-3,3-4-1-2,Davide Ghersini,Match Report,,Venezia
2019-02-27,19:00,Serie B,Matchweek 26,Wed,Home,L,2,3,Perugia,1.4,1.4,56.0,2703.0,Marco Modolo,4-3-1-2,4-3-1-2,Luigi Pillitteri,Match Report,,Venezia
2019-03-03,21:00,Serie B,Matchweek 27,Sun,Away,L,0,1,Hellas Verona,0.5,2.4,43.0,9828.0,Simone Bentivoglio,3-5-2,4-3-3,Fabio Piscopo,Match Report,,Venezia
2019-03-11,21:00,Serie B,Matchweek 28,Mon,Home,D,1,1,Palermo,1.3,1.8,37.0,3154.0,Simone Bentivoglio,3-5-1-1,4-3-1-2,Riccardo Ros,Match Report,,Venezia
2019-03-17,15:00,Serie B,Matchweek 29,Sun,Home,D,1,1,Cremonese,1.8,1.0,57.0,3461.0,Simone Bentivoglio,3-5-1-1,5-3-2,Valerio Marini,Match Report,,Venezia
2019-03-30,15:00,Serie B,Matchweek 30,Sat,Away,D,1,1,Salernitana,0.9,1.8,43.0,1912.0,Simone Bentivoglio,3-4-3,3-5-2,Fabio Piscopo,Match Report,,Venezia
2019-04-02,21:00,Serie B,Matchweek 31,Tue,Home,D,1,1,Cittadella,0.3,1.5,36.0,3104.0,Marco Modolo,3-5-2,4-3-1-2,Juan Sacchi,Match Report,,Venezia
2019-04-05,21:00,Serie B,Matchweek 32,Fri,Away,L,0,2,Brescia,1.3,1.3,52.0,9000.0,Maurizio Domizzi,3-5-2,4-1-2-1-2,Luca Massimi,Match Report,,Venezia
2019-04-13,18:00,Serie B,Matchweek 33,Sat,Home,W,1,0,Foggia,1.1,1.2,33.0,5344.0,Maurizio Domizzi,3-5-2,3-5-2,Gianluca Aureliano,Match Report,,Venezia
2019-04-22,21:00,Serie B,Matchweek 34,Mon,Away,L,0,1,Ascoli,0.9,1.4,55.0,6132.0,Maurizio Domizzi,3-5-2,4-3-1-2,Livio Marinelli,Match Report,,Venezia
2019-04-27,15:00,Serie B,Matchweek 35,Sat,Home,L,1,4,Crotone,1.2,1.5,37.0,4152.0,Maurizio Domizzi,3-5-2,3-5-2,Antonio Giua,Match Report,,Venezia
2019-05-01,15:00,Serie B,Matchweek 36,Wed,Away,D,1,1,Cosenza,1.1,0.8,57.0,10234.0,Maurizio Domizzi,3-5-1-1,3-4-1-2,Daniele Minelli,Match Report,,Venezia
2019-05-04,15:00,Serie B,Matchweek 37,Sat,Home,D,2,2,Pescara,2.8,3.0,52.0,2919.0,Maurizio Domizzi,4-5-1,4-3-3,Marco Piccinini,Match Report,,Venezia
2019-05-11,15:00,Serie B,Matchweek 38,Sat,Away,W,3,2,Carpi,2.2,1.1,64.0,1906.0,Maurizio Domizzi,4-3-3,4-4-1-1,Lorenzo Illuzzi,Match Report,,Venezia
2019-06-05,20:45,Serie B,Relegation play-out,Wed,Away,L,1,2,Salernitana,1.4,0.2,64.0,12722.0,Marco Modolo,4-3-3,4-1-4-1,Aleandro Di Paolo,Match Report,Leg 1 of 2,Venezia
2019-06-09,18:00,Serie B,Relegation play-out,Sun,Home,W,1 (2),0 (4),Salernitana,2.1,0.6,70.0,4414.0,Maurizio Domizzi,4-4-2,4-1-4-1,Gianluca Aureliano,Match Report,Leg 2 of 2; Salernitana won; Salernitana won on penalty kicks following extra time,Venezia
2022-08-05,18:00,Coppa Italia,First round,Fri,Home,W,2,1,FeralpiSalò,,,62.0,4155.0,Roberto Pereyra,3-5-2,4-5-1,Cosso Cosso,Match Report,,Udinese
2022-08-13,18:30,Serie A,Matchweek 1,Sat,Away,L,2,4,Milan,0.5,2.3,41.0,70197.0,Roberto Pereyra,3-5-2,4-2-3-1,Livio Marinelli,Match Report,,Udinese
2022-08-20,18:30,Serie A,Matchweek 2,Sat,Home,D,0,0,Salernitana,1.1,1.5,48.0,17054.0,Roberto Pereyra,3-5-2,3-5-2,Gianluca Aureliano,Match Report,,Udinese
2022-08-26,18:30,Serie A,Matchweek 3,Fri,Away,W,2,1,Monza,1.7,1.5,44.0,9955.0,Roberto Pereyra,3-5-2,3-5-2,Marco Di Bello,Match Report,,Udinese
2022-08-31,18:30,Serie A,Matchweek 4,Wed,Home,W,1,0,Fiorentina,1.3,0.7,27.0,19684.0,Roberto Pereyra,3-5-2,4-3-3,Maurizio Mariani,Match Report,,Udinese
2022-09-04,20:45,Serie A,Matchweek 5,Sun,Home,W,4,0,Roma,1.2,0.8,43.0,24108.0,Roberto Pereyra,3-5-2,3-4-3,Fabio Maresca,Match Report,,Udinese
2022-09-11,15:00,Serie A,Matchweek 6,Sun,Away,W,3,1,Sassuolo,2.1,0.5,67.0,8694.0,Roberto Pereyra,3-5-2,4-3-3,Giacomo Camplone,Match Report,,Udinese
2022-09-18,12:30,Serie A,Matchweek 7,Sun,Home,W,3,1,Inter,1.6,1.1,44.0,22475.0,Roberto Pereyra,3-5-2,3-5-2,Paolo Valeri,Match Report,,Udinese
2022-10-03,20:45,Serie A,Matchweek 8,Mon,Away,W,2,1,Hellas Verona,1.8,0.3,68.0,15352.0,Roberto Pereyra,3-5-2,3-4-1-2,Daniele Minelli,Match Report,,Udinese
2022-10-09,15:00,Serie A,Matchweek 9,Sun,Home,D,2,2,Atalanta,1.0,2.1,59.0,24671.0,Roberto Pereyra,3-5-2,3-4-1-2,Daniele Doveri,Match Report,,Udinese
2022-10-16,15:00,Serie A,Matchweek 10,Sun,Away,D,0,0,Lazio,0.9,0.8,46.0,45000.0,Roberto Pereyra,3-5-2,4-3-3,Andrea Colombo,Match Report,,Udinese
2022-10-19,21:00,Coppa Italia,Second round,Wed,Home,L,2,3,Monza,,,51.0,5034.0,Bram Nuytinck,3-5-2,3-4-1-2,Federico Dionisi,Match Report,,Udinese
2022-10-23,12:30,Serie A,Matchweek 11,Sun,Home,L,1,2,Torino,2.0,1.5,56.0,20711.0,Roberto Pereyra,3-5-2,3-4-3,Matteo Marchetti,Match Report,,Udinese
2022-10-30,15:00,Serie A,Matchweek 12,Sun,Away,D,0,0,Cremonese,1.0,0.7,58.0,12810.0,Roberto Pereyra,3-5-2,3-4-1-2,Massimiliano Irrati,Match Report,,Udinese
2022-11-04,20:45,Serie A,Matchweek 13,Fri,Home,D,1,1,Lecce,1.7,0.7,57.0,21834.0,Roberto Pereyra,3-5-2,4-3-3,Francesco Fourneau,Match Report,,Udinese
2022-11-08,18:30,Serie A,Matchweek 14,Tue,Away,D,1,1,Spezia,0.6,2.0,51.0,6900.0,Roberto Pereyra,3-5-2,3-5-2,Marco Piccinini,Match Report,,Udinese
2022-11-12,15:00,Serie A,Matchweek 15,Sat,Away,L,2,3,Napoli,0.7,1.5,37.0,51000.0,Roberto Pereyra,3-5-2,4-3-3,Giovanni Ayroldi,Match Report,,Udinese
2023-01-04,20:45,Serie A,Matchweek 16,Wed,Home,D,1,1,Empoli,1.9,0.4,60.0,19237.0,Roberto Pereyra,3-5-2,4-3-1-2,Marco Serra,Match Report,,Udinese
2023-01-07,18:00,Serie A,Matchweek 17,Sat,Away,L,0,1,Juventus,0.5,2.4,49.0,39536.0,Roberto Pereyra,3-5-2,3-5-1-1,Matteo Marchetti,Match Report,,Udinese
2023-01-15,15:00,Serie A,Matchweek 18,Sun,Home,L,1,2,Bologna,1.9,2.0,51.0,20486.0,Roberto Pereyra,3-5-2,4-3-3,Manuel Volpi,Match Report,,Udinese
2023-01-22,12:30,Serie A,Matchweek 19,Sun,Away,W,1,0,Sampdoria,1.3,1.3,46.0,18642.0,Rodrigo Becão,3-5-2,3-4-1-2,Maurizio Mariani,Match Report,,Udinese
2023-01-30,20:45,Serie A,Matchweek 20,Mon,Home,D,1,1,Hellas Verona,1.8,0.8,55.0,17276.0,Rodrigo Becão,3-5-2,3-4-3,Luca Pairetto,Match Report,,Udinese
2023-02-05,15:00,Serie A,Matchweek 21,Sun,Away,L,0,1,Torino,0.5,1.7,44.0,16820.0,Rodrigo Becão,3-5-2,3-4-3,Alessandro Prontera,Match Report,,Udinese
2023-02-12,12:30,Serie A,Matchweek 22,Sun,Home,D,2,2,Sassuolo,1.6,0.7,47.0,20912.0,Rodrigo Becão,3-5-1-1,4-3-3,Ivan Pezzuto,Match Report,,Udinese
2023-02-18,20:45,Serie A,Matchweek 23,Sat,Away,L,1,3,Inter,0.8,2.7,41.0,71248.0,Roberto Pereyra,3-5-2,3-5-2,Federico Dionisi,Match Report,,Udinese
2023-02-26,18:00,Serie A,Matchweek 24,Sun,Home,D,2,2,Spezia,2.5,2.5,49.0,20710.0,Roberto Pereyra,3-5-2,4-2-3-1,Matteo Marchetti,Match Report,,Udinese
2023-03-04,18:00,Serie A,Matchweek 25,Sat,Away,D,0,0,Atalanta,0.3,1.4,33.0,18475.0,Rodrigo Becão,3-5-2,3-4-3,Davide Ghersini,Match Report,,Udinese
2023-03-11,15:00,Serie A,Matchweek 26,Sat,Away,W,1,0,Empoli,1.4,1.2,39.0,7465.0,Roberto Pereyra,3-5-2,4-3-1-2,Francesco Cosso,Match Report,,Udinese
2023-03-18,20:45,Serie A,Matchweek 27,Sat,Home,W,3,1,Milan,1.8,1.5,36.0,24992.0,Roberto Pereyra,3-5-2,3-4-3,Daniele Doveri,Match Report,,Udinese
2023-04-02,12:30,Serie A,Matchweek 28,Sun,Away,L,0,3,Bologna,0.8,0.7,48.0,25562.0,Roberto Pereyra,3-5-2,4-3-3,Maria Sole Ferrieri Caputi,Match Report,,Udinese
2023-04-08,12:30,Serie A,Matchweek 29,Sat,Home,D,2,2,Monza,1.8,1.1,41.0,22658.0,Rodrigo Becão,3-5-2,3-4-3,Luca Massimi,Match Report,,Udinese
2023-04-16,20:45,Serie A,Matchweek 30,Sun,Away,L,0,3,Roma,1.2,2.5,58.0,61015.0,Rodrigo Becão,3-5-2,3-4-3,Antonio Giua,Match Report,,Udinese
2023-04-23,15:00,Serie A,Matchweek 31,Sun,Home,W,3,0,Cremonese,1.6,0.9,48.0,23455.0,Roberto Pereyra,3-5-1-1,4-3-1-2,Francesco Fourneau,Match Report,,Udinese
2023-04-28,18:30,Serie A,Matchweek 32,Fri,Away,L,0,1,Lecce,0.7,2.0,61.0,23069.0,Roberto Pereyra,3-5-1-1,4-3-3,Matteo Marchetti,Match Report,,Udinese
2023-05-04,20:45,Serie A,Matchweek 33,Thu,Home,D,1,1,Napoli,0.3,0.5,36.0,24911.0,Roberto Pereyra,3-5-1-1,4-3-3,Rosario Abisso,Match Report,,Udinese
2023-05-08,18:30,Serie A,Matchweek 34,Mon,Home,W,2,0,Sampdoria,1.0,0.9,46.0,20430.0,Roberto Pereyra,3-5-2,3-4-1-2,Niccolò Baroni,Match Report,,Udinese
2023-05-14,15:00,Serie A,Matchweek 35,Sun,Away,L,0,2,Fiorentina,0.3,2.1,55.0,27383.0,Roberto Pereyra,3-5-1-1,4-2-3-1,Daniele Paterna,Match Report,,Udinese
2023-05-21,20:45,Serie A,Matchweek 36,Sun,Home,L,0,1,Lazio,0.5,2.0,40.0,21834.0,Roberto Pereyra,3-5-1-1,4-3-3,Luca Pairetto,Match Report,,Udinese
2023-05-27,15:00,Serie A,Matchweek 37,Sat,Away,L,2,3,Salernitana,2.3,1.2,52.0,27035.0,Roberto Pereyra,3-5-1-1,3-4-3,Niccolò Baroni,Match Report,,Udinese
2023-06-04,21:00,Serie A,Matchweek 38,Sun,Home,L,0,1,Juventus,0.8,1.3,43.0,23266.0,Roberto Pereyra,3-4-3,3-4-3,Marco Guida,Match Report,,Udinese
2021-08-13,20:45,Coppa Italia,First round,Fri,Home,W,3,1,Ascoli,,,53.0,2604.0,Bram Nuytinck,3-5-2,4-3-1-2,Matteo Gariglio,Match Report,,Udinese
2021-08-22,18:30,Serie A,Matchweek 1,Sun,Home,D,2,2,Juventus,1.6,0.8,44.0,9660.0,Bram Nuytinck,3-5-1-1,4-4-2,Ivan Pezzuto,Match Report,,Udinese
2021-08-27,18:30,Serie A,Matchweek 2,Fri,Home,W,3,0,Venezia,2.2,1.2,45.0,8274.0,Bram Nuytinck,3-5-1-1,4-3-3,Livio Marinelli,Match Report,,Udinese
2021-09-12,15:00,Serie A,Matchweek 3,Sun,Away,W,1,0,Spezia,0.9,1.0,44.0,5162.0,Bram Nuytinck,3-5-2,4-3-3,Marco Guida,Match Report,,Udinese
2021-09-20,20:45,Serie A,Matchweek 4,Mon,Home,L,0,4,Napoli,0.3,2.9,38.0,11484.0,Bram Nuytinck,3-5-2,4-3-3,Gianluca Manganiello,Match Report,,Udinese
2021-09-23,20:45,Serie A,Matchweek 5,Thu,Away,L,0,1,Roma,0.6,1.9,49.0,29593.0,Bram Nuytinck,3-5-2,4-2-3-1,Antonio Rapuano,Match Report,,Udinese
2021-09-26,15:00,Serie A,Matchweek 6,Sun,Home,L,0,1,Fiorentina,0.8,1.1,46.0,7208.0,Bram Nuytinck,3-5-2,4-3-3,Davide Ghersini,Match Report,,Udinese
2021-10-03,15:00,Serie A,Matchweek 7,Sun,Away,D,3,3,Sampdoria,2.3,1.5,46.0,4292.0,Bram Nuytinck,3-5-2,4-4-2,Daniele Orsato,Match Report,,Udinese
2021-10-17,15:00,Serie A,Matchweek 8,Sun,Home,D,1,1,Bologna,0.8,1.4,41.0,10627.0,Bram Nuytinck,3-5-2,3-4-3,Rosario Abisso,Match Report,,Udinese
2021-10-24,12:30,Serie A,Matchweek 9,Sun,Away,D,1,1,Atalanta,0.6,0.4,32.0,9951.0,Bram Nuytinck,5-4-1,3-4-3,Livio Marinelli,Match Report,,Udinese
2021-10-27,18:30,Serie A,Matchweek 10,Wed,Home,D,1,1,Hellas Verona,1.1,0.9,34.0,8751.0,Bram Nuytinck,3-4-3,3-4-3,Matteo Marchetti,Match Report,,Udinese
2021-10-31,12:30,Serie A,Matchweek 11,Sun,Away,L,0,2,Inter,0.4,2.1,34.0,48076.0,Bram Nuytinck,3-4-3,3-5-2,Juan Sacchi,Match Report,,Udinese
2021-11-07,15:00,Serie A,Matchweek 12,Sun,Home,W,3,2,Sassuolo,1.5,0.9,37.0,8322.0,Bram Nuytinck,4-4-2,4-3-3,Federico Dionisi,Match Report,,Udinese
2021-11-22,20:45,Serie A,Matchweek 13,Mon,Away,L,1,2,Torino,1.2,1.7,49.0,7034.0,Bram Nuytinck,3-4-3,3-4-3,Ivan Pezzuto,Match Report,,Udinese
2021-11-28,12:30,Serie A,Matchweek 14,Sun,Home,D,0,0,Genoa,1.0,0.6,44.0,11537.0,Bram Nuytinck,3-4-3,3-5-2,Francesco Meraviglia,Match Report,,Udinese
2021-12-02,20:45,Serie A,Matchweek 15,Thu,Away,D,4,4,Lazio,1.5,1.5,38.0,7000.0,Samir Santos,4-4-2,4-3-3,Marco Piccinini,Match Report,,Udinese
2021-12-06,18:30,Serie A,Matchweek 16,Mon,Away,L,1,3,Empoli,1.8,2.4,42.0,4808.0,Samir Santos,4-4-2,4-3-1-2,Daniele Paterna,Match Report,,Udinese
2021-12-11,20:45,Serie A,Matchweek 17,Sat,Home,D,1,1,Milan,2.4,0.9,34.0,16385.0,Bram Nuytinck,3-5-2,4-2-3-1,Francesco Fourneau,Match Report,,Udinese
2021-12-14,18:00,Coppa Italia,Second round,Tue,Home,W,4,0,Crotone,,,55.0,1291.0,Samir Santos,3-5-2,4-2-3-1,Matteo Gualtieri,Match Report,,Udinese
2021-12-18,20:45,Serie A,Matchweek 18,Sat,Away,W,4,0,Cagliari,0.6,0.2,45.0,7864.0,Bram Nuytinck,3-5-2,3-5-2,Fabio Maresca,Match Report,,Udinese
2022-01-09,16:30,Serie A,Matchweek 21,Sun,Home,L,2,6,Atalanta,1.0,3.2,40.0,8679.0,Bram Nuytinck,5-4-1,3-4-3,Michael Fabbri,Match Report,,Udinese
2022-01-15,20:45,Serie A,Matchweek 22,Sat,Away,L,0,2,Juventus,0.6,1.2,34.0,5000.0,Bram Nuytinck,3-5-2,4-4-2,Antonio Giua,Match Report,,Udinese
2022-01-18,17:30,Coppa Italia,Round of 16,Tue,Away,L,0,1,Lazio,,,35.0,,Walace,3-5-2,4-3-3,Daniele Minelli,Match Report,Required Extra Time,Udinese
2022-01-22,15:00,Serie A,Matchweek 23,Sat,Away,D,0,0,Genoa,0.1,1.0,49.0,5000.0,Bram Nuytinck,3-5-2,4-3-3,Daniele Doveri,Match Report,,Udinese
2022-02-06,18:00,Serie A,Matchweek 24,Sun,Home,W,2,0,Torino,1.2,0.4,41.0,9837.0,Rodrigo Becão,3-5-2,3-4-3,Antonio Rapuano,Match Report,,Udinese
