Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Squad
2023-04-23,15:30,Bundesliga,Matchweek 29,Sun,Away,L,0,4,Freiburg,0.3,2.1,55.0,34700.0,Danny Latza,4-2-3-1,4-2-2-2,Robert Hartmann,Match Report,,Schalke-04
2023-04-29,18:30,Bundesliga,Matchweek 30,Sat,Home,W,2,1,Werder Bremen,1.6,1.2,57.0,61981.0,Simon Terodde,4-2-3-1,3-5-2,Bastian Dankert,Match Report,,Schalke-04
2023-05-05,20:30,Bundesliga,Matchweek 31,Fri,Away,W,3,2,Mainz 05,2.9,1.3,43.0,33305.0,Simon Terodde,4-2-3-1,3-4-3,Matthias Jöllenbeck,Match Report,,Schalke-04
2023-05-13,15:30,Bundesliga,Matchweek 32,Sat,Away,L,0,6,Bayern Munich,0.4,5.3,38.0,75000.0,Danny Latza,4-2-3-1,4-1-4-1,Robert Schröder,Match Report,,Schalke-04
2023-05-20,15:30,Bundesliga,Matchweek 33,Sat,Home,D,2,2,Eint Frankfurt,1.0,1.6,50.0,61575.0,Simon Terodde,4-2-3-1,3-4-3,Daniel Schlager,Match Report,,Schalke-04
2023-05-27,15:30,Bundesliga,Matchweek 34,Sat,Away,L,2,4,RB Leipzig,1.2,2.6,49.0,47069.0,Danny Latza,4-2-3-1,4-2-2-2,Harm Osmers,Match Report,,Schalke-04
2021-07-23,20:30,2. Bundesliga,Matchweek 1,Fri,Home,L,1,3,Hamburger SV,,,27.0,19770.0,Danny Latza,3-5-2,4-3-3,Timo Gerach,Match Report,,Schalke-04
2021-08-01,13:30,2. Bundesliga,Matchweek 2,Sun,Away,W,3,0,Holstein Kiel,,,37.0,4100.0,Victor Pálsson,3-5-2,4-1-4-1,Patrick Ittrich,Match Report,,Schalke-04
2021-08-08,15:30,DFB-Pokal,Round of 64,Sun,Away,W,4,1,Villingen,,,68.0,4992.0,Victor Pálsson,3-5-2,3-4-3,Wolfgang Haslberger,Match Report,,Schalke-04
2021-08-13,18:30,2. Bundesliga,Matchweek 3,Fri,Home,D,1,1,Erzgebirge Aue,,,65.0,20126.0,Victor Pálsson,4-4-2◆,3-4-1-2,Robert Kampka,Match Report,,Schalke-04
2021-08-21,13:30,2. Bundesliga,Matchweek 4,Sat,Away,L,1,4,Jahn R'burg,,,57.0,5324.0,Victor Pálsson,3-5-2,4-2-2-2,Marco Fritz,Match Report,,Schalke-04
2021-08-28,20:30,2. Bundesliga,Matchweek 5,Sat,Home,W,3,1,Düsseldorf,,,52.0,25000.0,Victor Pálsson,3-5-2,4-5-1,Robert Hartmann,Match Report,,Schalke-04
2021-09-12,13:30,2. Bundesliga,Matchweek 6,Sun,Away,W,1,0,Paderborn 07,,,47.0,8500.0,Victor Pálsson,3-5-2,4-3-1-2,Florian Badstübner,Match Report,,Schalke-04
2021-09-17,18:30,2. Bundesliga,Matchweek 7,Fri,Home,L,1,2,Karlsruher,,,50.0,25000.0,Victor Pálsson,3-1-4-2,4-5-1,Christof Günsch,Match Report,,Schalke-04
2021-09-25,20:30,2. Bundesliga,Matchweek 8,Sat,Away,W,2,0,Hansa Rostock,,,42.0,15000.0,Simon Terodde,3-5-2,4-5-1,Aarne Aarnink,Match Report,,Schalke-04
2021-10-03,13:30,2. Bundesliga,Matchweek 9,Sun,Home,W,3,0,Ingolstadt 04,,,61.0,26546.0,Simon Terodde,3-1-4-2,4-2-3-1,Alexander Sather,Match Report,,Schalke-04
2021-10-15,18:30,2. Bundesliga,Matchweek 10,Fri,Away,W,1,0,Hannover 96,,,60.0,39500.0,Victor Pálsson,3-1-4-2,4-3-3,Benjamin Cortus,Match Report,,Schalke-04
2021-10-23,20:30,2. Bundesliga,Matchweek 11,Sat,Home,W,3,0,Dresden,,,49.0,54256.0,Victor Pálsson,3-1-4-2,3-4-3,Sven Jablonski,Match Report,,Schalke-04
2021-10-26,18:30,DFB-Pokal,Round of 32,Tue,Away,L,0,1,1860 Munich,,,60.0,15000.0,Victor Pálsson,3-1-4-2,4-1-4-1,Robert Kampka,Match Report,,Schalke-04
2021-10-29,18:30,2. Bundesliga,Matchweek 12,Fri,Away,L,0,1,Heidenheim,,,57.0,10000.0,Danny Latza,3-1-4-2,3-4-3,Christian Dingert,Match Report,,Schalke-04
2021-11-07,13:30,2. Bundesliga,Matchweek 13,Sun,Home,L,2,4,Darmstadt 98,,,65.0,51327.0,Danny Latza,3-1-4-2,4-4-2,Alexander Sather,Match Report,,Schalke-04
2021-11-20,20:30,2. Bundesliga,Matchweek 14,Sat,Away,D,1,1,Werder Bremen,,,44.0,42000.0,Danny Latza,3-1-4-2,3-1-4-2,Tobias Stieler,Match Report,,Schalke-04
2021-11-27,13:30,2. Bundesliga,Matchweek 15,Sat,Home,W,5,2,Sandhausen,,,64.0,46319.0,Dominick Drexler,3-1-4-2,4-2-3-1,Florian Badstübner,Match Report,,Schalke-04
2021-12-04,20:30,2. Bundesliga,Matchweek 16,Sat,Away,L,1,2,St. Pauli,,,51.0,19950.0,Dominick Drexler,3-1-4-2,4-3-1-2,Marco Fritz,Match Report,,Schalke-04
2021-12-10,18:30,2. Bundesliga,Matchweek 17,Fri,Home,W,4,1,Nürnberg,,,49.0,15000.0,Victor Pálsson,3-5-2,4-4-2,Tobias Reichel,Match Report,,Schalke-04
2021-12-18,20:30,2. Bundesliga,Matchweek 18,Sat,Away,D,1,1,Hamburger SV,,,50.0,15000.0,Victor Pálsson,3-1-4-2,4-3-3,Deniz Aytekin,Match Report,,Schalke-04
2022-01-16,13:30,2. Bundesliga,Matchweek 19,Sun,Home,D,1,1,Holstein Kiel,,,54.0,750.0,Victor Pálsson,3-1-4-2,3-4-1-2,Sven Waschitzki,Match Report,,Schalke-04
2022-01-22,20:30,2. Bundesliga,Matchweek 20,Sat,Away,W,5,0,Erzgebirge Aue,,,68.0,1000.0,Victor Pálsson,3-1-4-2,4-4-2,Aarne Aarnink,Match Report,,Schalke-04
2022-02-05,13:30,2. Bundesliga,Matchweek 21,Sat,Home,W,2,1,Jahn R'burg,,,47.0,10000.0,Victor Pálsson,3-1-4-2,4-2-3-1,Tobias Welz,Match Report,,Schalke-04
2022-02-13,13:30,2. Bundesliga,Matchweek 22,Sun,Away,L,1,2,Düsseldorf,,,45.0,10000.0,Victor Pálsson,3-5-2,4-2-2-2,Harm Osmers,Match Report,,Schalke-04
2022-02-18,18:30,2. Bundesliga,Matchweek 23,Fri,Home,W,2,0,Paderborn 07,,,44.0,10000.0,Simon Terodde,3-1-4-2,4-2-3-1,Florian Badstübner,Match Report,,Schalke-04
2022-02-26,13:30,2. Bundesliga,Matchweek 24,Sat,Away,D,1,1,Karlsruher,,,52.0,15000.0,Simon Terodde,3-5-2,4-5-1,Patrick Ittrich,Match Report,,Schalke-04
2022-03-05,13:30,2. Bundesliga,Matchweek 25,Sat,Home,L,3,4,Hansa Rostock,,,65.0,28790.0,Simon Terodde,3-4-3,4-4-2,Benjamin Cortus,Match Report,,Schalke-04
2022-03-13,13:30,2. Bundesliga,Matchweek 26,Sun,Away,W,3,0,Ingolstadt 04,,,71.0,7593.0,Simon Terodde,4-4-2,4-4-2,Felix Zwayer,Match Report,,Schalke-04
2022-03-19,13:30,2. Bundesliga,Matchweek 27,Sat,Home,W,2,1,Hannover 96,,,47.0,55152.0,Victor Pálsson,4-4-2,5-3-2,Sascha Stegemann,Match Report,,Schalke-04
2022-04-01,18:30,2. Bundesliga,Matchweek 28,Fri,Away,W,2,1,Dresden,,,42.0,30273.0,Danny Latza,4-2-3-1,4-3-3,Harm Osmers,Match Report,,Schalke-04
2022-04-09,13:30,2. Bundesliga,Matchweek 29,Sat,Home,W,3,0,Heidenheim,,,56.0,57126.0,Danny Latza,4-2-3-1,4-1-4-1,Daniel Siebert,Match Report,,Schalke-04
2022-04-17,13:30,2. Bundesliga,Matchweek 30,Sun,Away,W,5,2,Darmstadt 98,,,48.0,14500.0,Danny Latza,4-2-3-1,4-2-2-2,Tobias Reichel,Match Report,,Schalke-04
2022-04-23,13:30,2. Bundesliga,Matchweek 31,Sat,Home,L,1,4,Werder Bremen,,,54.0,62271.0,Victor Pálsson,4-2-2-2,3-1-4-2,Deniz Aytekin,Match Report,,Schalke-04
2022-04-29,18:30,2. Bundesliga,Matchweek 32,Fri,Away,W,2,1,Sandhausen,,,65.0,12355.0,Danny Latza,4-2-3-1,4-2-3-1,Felix Zwayer,Match Report,,Schalke-04
2022-05-07,20:30,2. Bundesliga,Matchweek 33,Sat,Home,W,3,2,St. Pauli,,,52.0,62271.0,Danny Latza,4-2-3-1,4-4-2,Marco Fritz,Match Report,,Schalke-04
2022-05-15,15:30,2. Bundesliga,Matchweek 34,Sun,Away,W,2,1,Nürnberg,,,47.0,50000.0,Simon Terodde,4-2-2-2,4-4-2,Sascha Stegemann,Match Report,,Schalke-04
2020-09-18,20:30,Bundesliga,Matchweek 1,Fri,Away,L,0,8,Bayern Munich,0.2,3.9,37.0,,Benjamin Stambouli,4-4-2,4-2-3-1,Felix Zwayer,Match Report,,Schalke-04
2020-09-26,18:30,Bundesliga,Matchweek 2,Sat,Home,L,1,3,Werder Bremen,1.6,2.4,65.0,,Omar Mascarell,4-2-3-1,4-3-3,Markus Schmidt,Match Report,,Schalke-04
2020-10-03,18:30,Bundesliga,Matchweek 3,Sat,Away,L,0,4,RB Leipzig,0.2,3.9,33.0,8500.0,Omar Mascarell,3-5-2,4-2-3-1,Florian Badstübner,Match Report,,Schalke-04
2020-10-18,18:00,Bundesliga,Matchweek 4,Sun,Home,D,1,1,Union Berlin,0.4,1.0,53.0,300.0,Omar Mascarell,4-3-3,4-2-3-1,Patrick Ittrich,Match Report,,Schalke-04
2020-10-24,18:30,Bundesliga,Matchweek 5,Sat,Away,L,0,3,Dortmund,0.2,1.4,26.0,300.0,Omar Mascarell,3-5-2,4-2-3-1,Felix Zwayer,Match Report,,Schalke-04
2020-10-30,20:30,Bundesliga,Matchweek 6,Fri,Home,D,1,1,Stuttgart,0.6,1.6,46.0,,Omar Mascarell,3-1-4-2,3-1-4-2,Benjamin Brand,Match Report,,Schalke-04
2020-11-03,16:30,DFB-Pokal,First round,Tue,Away,W,4,1,Schweinfurt,,,66.0,,Benjamin Stambouli,4-2-2-2,3-5-2,Sven Jablonski,Match Report,,Schalke-04
2020-11-07,15:30,Bundesliga,Matchweek 7,Sat,Away,D,2,2,Mainz 05,1.9,3.7,67.0,,Omar Mascarell,3-1-4-2,4-2-3-1,Patrick Ittrich,Match Report,,Schalke-04
2020-11-21,15:30,Bundesliga,Matchweek 8,Sat,Home,L,0,2,Wolfsburg,1.1,2.5,43.0,,Omar Mascarell,3-1-4-2,4-2-3-1,Marco Fritz,Match Report,,Schalke-04
2020-11-28,18:30,Bundesliga,Matchweek 9,Sat,Away,L,1,4,Gladbach,0.9,3.0,44.0,,Omar Mascarell,4-2-3-1,4-2-3-1,Manuel Gräfe,Match Report,,Schalke-04
2020-12-06,18:00,Bundesliga,Matchweek 10,Sun,Home,L,0,3,Leverkusen,1.4,2.5,37.0,,Omar Mascarell,4-2-3-1,4-3-3,Benjamin Cortus,Match Report,,Schalke-04
2020-12-13,15:30,Bundesliga,Matchweek 11,Sun,Away,D,2,2,Augsburg,2.3,1.4,59.0,,Omar Mascarell,4-1-4-1,4-4-2,Manuel Gräfe,Match Report,,Schalke-04
2020-12-16,18:30,Bundesliga,Matchweek 12,Wed,Home,L,0,2,Freiburg,0.5,1.2,54.0,,Omar Mascarell,4-2-3-1,3-4-3,Sven Jablonski,Match Report,,Schalke-04
2020-12-19,15:30,Bundesliga,Matchweek 13,Sat,Home,L,0,1,Arminia,0.4,1.0,46.0,,Omar Mascarell,4-2-3-1,4-4-2,Bastian Dankert,Match Report,,Schalke-04
2020-12-22,18:30,DFB-Pokal,Second round,Tue,Away,W,3,1,Ulm,,,53.0,,Benjamin Stambouli,4-2-3-1,4-1-4-1,Daniel Schlager,Match Report,,Schalke-04
2021-01-02,18:30,Bundesliga,Matchweek 14,Sat,Away,L,0,3,Hertha BSC,0.8,2.1,38.0,,Omar Mascarell,4-2-3-1,4-3-3,Sven Jablonski,Match Report,,Schalke-04
2021-01-09,15:30,Bundesliga,Matchweek 15,Sat,Home,W,4,0,Hoffenheim,2.0,1.9,40.0,,Sead Kolašinac,4-4-2,3-4-3,Felix Zwayer,Match Report,,Schalke-04
2021-01-17,18:00,Bundesliga,Matchweek 16,Sun,Away,L,1,3,Eint Frankfurt,0.2,2.1,33.0,,Sead Kolašinac,4-4-2,3-4-3,Manuel Gräfe,Match Report,,Schalke-04
2021-01-20,18:30,Bundesliga,Matchweek 17,Wed,Home,L,1,2,Köln,1.3,1.6,63.0,,Sead Kolašinac,4-2-3-1,3-4-3,Daniel Siebert,Match Report,,Schalke-04
2021-01-24,15:30,Bundesliga,Matchweek 18,Sun,Home,L,0,4,Bayern Munich,0.9,3.5,40.0,,Benjamin Stambouli,4-2-3-1,4-2-3-1,Sascha Stegemann,Match Report,,Schalke-04
2021-01-30,15:30,Bundesliga,Matchweek 19,Sat,Away,D,1,1,Werder Bremen,0.5,0.7,51.0,,Sead Kolašinac,4-2-3-1,3-5-2,Sören Storks,Match Report,,Schalke-04
2021-02-03,18:30,DFB-Pokal,Round of 16,Wed,Away,L,0,1,Wolfsburg,,,49.0,,Sead Kolašinac,4-2-3-1,4-2-3-1,Felix Zwayer,Match Report,,Schalke-04
2021-02-06,15:30,Bundesliga,Matchweek 20,Sat,Home,L,0,3,RB Leipzig,0.2,2.2,37.0,,Sead Kolašinac,4-2-3-1,3-1-4-2,Martin Petersen,Match Report,,Schalke-04
2021-02-13,18:30,Bundesliga,Matchweek 21,Sat,Away,D,0,0,Union Berlin,0.3,2.0,62.0,,Sead Kolašinac,4-2-3-1,3-5-2,Daniel Schlager,Match Report,,Schalke-04
2021-02-20,18:30,Bundesliga,Matchweek 22,Sat,Home,L,0,4,Dortmund,0.9,1.6,38.0,,Sead Kolašinac,4-3-3,4-2-3-1,Daniel Siebert,Match Report,,Schalke-04
2021-02-27,15:30,Bundesliga,Matchweek 23,Sat,Away,L,1,5,Stuttgart,1.5,2.2,51.0,,Sead Kolašinac,4-2-3-1,3-4-3,Guido Winkmann,Match Report,,Schalke-04
2021-03-05,20:30,Bundesliga,Matchweek 24,Fri,Home,D,0,0,Mainz 05,0.2,0.9,49.0,,Sead Kolašinac,3-4-1-2,3-5-2,Felix Brych,Match Report,,Schalke-04
2021-03-13,15:30,Bundesliga,Matchweek 25,Sat,Away,L,0,5,Wolfsburg,0.2,1.8,47.0,,Sead Kolašinac,3-5-2,4-2-3-1,Sören Storks,Match Report,,Schalke-04
2021-03-20,18:30,Bundesliga,Matchweek 26,Sat,Home,L,0,3,Gladbach,0.2,2.4,30.0,,Sead Kolašinac,3-5-2,4-2-3-1,Tobias Stieler,Match Report,,Schalke-04
2021-04-03,15:30,Bundesliga,Matchweek 27,Sat,Away,L,1,2,Leverkusen,1.0,1.0,36.0,,Sead Kolašinac,3-5-2,3-5-1-1,Sven Jablonski,Match Report,,Schalke-04
2021-04-11,15:30,Bundesliga,Matchweek 28,Sun,Home,W,1,0,Augsburg,0.9,1.3,44.0,,Omar Mascarell,3-5-2,4-2-2-2,Harm Osmers,Match Report,,Schalke-04
2021-04-17,15:30,Bundesliga,Matchweek 29,Sat,Away,L,0,4,Freiburg,0.7,2.0,42.0,,Sead Kolašinac,3-5-2,3-4-3,Tobias Reichel,Match Report,,Schalke-04
2021-04-20,20:30,Bundesliga,Matchweek 30,Tue,Away,L,0,1,Arminia,0.3,2.2,56.0,,Sead Kolašinac,3-4-1-2,4-3-3,Christian Dingert,Match Report,,Schalke-04
2021-05-08,15:30,Bundesliga,Matchweek 32,Sat,Away,L,2,4,Hoffenheim,1.0,1.7,38.0,,Sead Kolašinac,3-5-2,4-2-3-1,Guido Winkmann,Match Report,,Schalke-04
2021-05-12,18:00,Bundesliga,Matchweek 31,Wed,Home,L,1,2,Hertha BSC,0.9,1.5,45.0,,Sead Kolašinac,3-1-4-2,4-2-3-1,Markus Schmidt,Match Report,,Schalke-04
2021-05-15,15:30,Bundesliga,Matchweek 33,Sat,Home,W,4,3,Eint Frankfurt,2.8,3.1,36.0,,Klaas-Jan Huntelaar,3-5-2,3-4-3,Sven Jablonski,Match Report,,Schalke-04
2021-05-22,15:30,Bundesliga,Matchweek 34,Sat,Away,L,0,1,Köln,0.4,2.0,35.0,,Ralf Fährmann,3-5-2,4-2-3-1,Daniel Siebert,Match Report,,Schalke-04
2019-08-10,15:30,DFB-Pokal,First round,Sat,Away,W,5,0,Drochtersen/A,,,72.0,8000.0,Alexander Nübel,4-1-4-1,5-4-1,Michael Bacher,Match Report,,Schalke-04
2019-08-17,18:30,Bundesliga,Matchweek 1,Sat,Away,D,0,0,Gladbach,0.8,1.5,40.0,54022.0,Alexander Nübel,4-2-3-1,4-1-2-1-2,Felix Brych,Match Report,,Schalke-04
2019-08-24,18:30,Bundesliga,Matchweek 2,Sat,Home,L,0,3,Bayern Munich,0.8,1.5,34.0,62271.0,Alexander Nübel,4-3-3,4-3-3,Marco Fritz,Match Report,,Schalke-04
2019-08-31,15:30,Bundesliga,Matchweek 3,Sat,Home,W,3,0,Hertha BSC,1.3,0.8,57.0,58875.0,Alexander Nübel,4-2-3-1,4-2-3-1,Tobias Stieler,Match Report,,Schalke-04
2019-09-15,18:00,Bundesliga,Matchweek 4,Sun,Away,W,5,1,Paderborn 07,2.2,0.9,54.0,15000.0,Alexander Nübel,4-4-2,4-2-2-2,Robert Schröder,Match Report,,Schalke-04
2019-09-20,20:30,Bundesliga,Matchweek 5,Fri,Home,W,2,1,Mainz 05,1.0,0.8,52.0,58687.0,Alexander Nübel,4-2-3-1,4-3-1-2,Daniel Schlager,Match Report,,Schalke-04
2019-09-28,15:30,Bundesliga,Matchweek 6,Sat,Away,W,3,1,RB Leipzig,3.2,1.3,35.0,42146.0,Alexander Nübel,4-4-2,4-2-2-2,Manuel Gräfe,Match Report,,Schalke-04
2019-10-05,18:30,Bundesliga,Matchweek 7,Sat,Home,D,1,1,Köln,1.6,0.9,55.0,61883.0,Alexander Nübel,4-1-2-1-2◆,4-2-3-1,Tobias Welz,Match Report,,Schalke-04
2019-10-20,18:00,Bundesliga,Matchweek 8,Sun,Away,L,0,2,Hoffenheim,0.8,0.9,58.0,29477.0,Alexander Nübel,4-1-3-2,4-1-4-1,Robert Hartmann,Match Report,,Schalke-04
2019-10-26,15:30,Bundesliga,Matchweek 9,Sat,Home,D,0,0,Dortmund,1.1,0.3,44.0,61873.0,Alexander Nübel,4-1-3-2,4-2-3-1,Felix Brych,Match Report,,Schalke-04
2019-10-29,20:45,DFB-Pokal,Second round,Tue,Away,W,3,2,Arminia,,,65.0,26203.0,Alexander Nübel,3-1-4-2,4-4-2,Manuel Gräfe,Match Report,,Schalke-04
2019-11-03,18:00,Bundesliga,Matchweek 10,Sun,Away,W,3,2,Augsburg,0.5,1.6,66.0,30361.0,Alexander Nübel,4-1-2-1-2◆,4-2-3-1,Patrick Ittrich,Match Report,,Schalke-04
2019-11-09,15:30,Bundesliga,Matchweek 11,Sat,Home,D,3,3,Düsseldorf,1.3,2.1,57.0,61831.0,Alexander Nübel,4-2-3-1,5-3-2,Robert Hartmann,Match Report,,Schalke-04
2019-11-23,15:30,Bundesliga,Matchweek 12,Sat,Away,W,2,1,Werder Bremen,0.7,2.0,50.0,42100.0,Alexander Nübel,4-2-3-1,4-1-2-1-2,Benjamin Cortus,Match Report,,Schalke-04
2019-11-29,20:30,Bundesliga,Matchweek 13,Fri,Home,W,2,1,Union Berlin,1.5,1.6,56.0,61837.0,Alexander Nübel,4-2-3-1,3-4-3,Daniel Schlager,Match Report,,Schalke-04
2019-12-07,18:30,Bundesliga,Matchweek 14,Sat,Away,L,1,2,Leverkusen,1.1,2.8,44.0,30210.0,Alexander Nübel,4-1-3-2,4-2-3-1,Harm Osmers,Match Report,,Schalke-04
2019-12-15,18:00,Bundesliga,Matchweek 15,Sun,Home,W,1,0,Eint Frankfurt,1.0,0.9,49.0,60811.0,Alexander Nübel,4-2-3-1,3-4-1-2,Felix Zwayer,Match Report,,Schalke-04
2019-12-18,20:30,Bundesliga,Matchweek 16,Wed,Away,D,1,1,Wolfsburg,1.6,3.0,46.0,24651.0,Omar Mascarell,4-1-2-1-2◆,4-1-4-1,Martin Petersen,Match Report,,Schalke-04
2019-12-21,15:30,Bundesliga,Matchweek 17,Sat,Home,D,2,2,Freiburg,2.0,3.0,58.0,61867.0,Omar Mascarell,4-2-3-1,4-2-2-2,Felix Brych,Match Report,,Schalke-04
2020-01-17,20:30,Bundesliga,Matchweek 18,Fri,Home,W,2,0,Gladbach,2.1,1.0,46.0,62271.0,Omar Mascarell,4-1-2-1-2◆,4-2-3-1,Deniz Aytekin,Match Report,,Schalke-04
2020-01-25,18:30,Bundesliga,Matchweek 19,Sat,Away,L,0,5,Bayern Munich,0.4,3.7,25.0,75000.0,Omar Mascarell,4-1-2-1-2◆,4-2-3-1,Manuel Gräfe,Match Report,,Schalke-04
2020-01-31,20:30,Bundesliga,Matchweek 20,Fri,Away,D,0,0,Hertha BSC,1.1,0.5,58.0,47863.0,Omar Mascarell,4-1-2-1-2◆,4-1-4-1,Sascha Stegemann,Match Report,,Schalke-04
2020-02-04,20:45,DFB-Pokal,Round of 16,Tue,Home,W,3,2,Hertha BSC,,,55.0,53525.0,Omar Mascarell,4-4-2◆,3-5-2,Harm Osmers,Match Report,Required Extra Time,Schalke-04
2020-02-08,15:30,Bundesliga,Matchweek 21,Sat,Home,D,1,1,Paderborn 07,1.2,0.7,65.0,61614.0,Omar Mascarell,4-1-2-1-2◆,4-3-3,Felix Brych,Match Report,,Schalke-04
2020-02-16,18:00,Bundesliga,Matchweek 22,Sun,Away,D,0,0,Mainz 05,0.7,1.5,60.0,27482.0,Omar Mascarell,4-1-2-1-2◆,3-4-3,Guido Winkmann,Match Report,,Schalke-04
2020-02-22,18:30,Bundesliga,Matchweek 23,Sat,Home,L,0,5,RB Leipzig,0.2,2.5,53.0,61433.0,Omar Mascarell,4-1-2-1-2◆,3-1-4-2,Sascha Stegemann,Match Report,,Schalke-04
2020-02-29,18:30,Bundesliga,Matchweek 24,Sat,Away,L,0,3,Köln,0.8,1.3,61.0,50000.0,Bastian Oczipka,4-2-3-1,4-2-3-1,Manuel Gräfe,Match Report,,Schalke-04
2020-03-03,20:45,DFB-Pokal,Quarter-finals,Tue,Home,L,0,1,Bayern Munich,,,20.0,62271.0,Guido Burgstaller,5-4-1,4-2-3-1,Tobias Stieler,Match Report,,Schalke-04
2020-03-07,15:30,Bundesliga,Matchweek 25,Sat,Home,D,1,1,Hoffenheim,1.1,0.6,44.0,58324.0,Guido Burgstaller,3-4-3,3-1-4-2,Sven Jablonski,Match Report,,Schalke-04
2020-05-16,15:30,Bundesliga,Matchweek 26,Sat,Away,L,0,4,Dortmund,0.5,1.3,41.0,,Daniel Caligiuri,3-4-3,3-4-3,Deniz Aytekin,Match Report,,Schalke-04
2020-05-24,13:30,Bundesliga,Matchweek 27,Sun,Home,L,0,3,Augsburg,1.0,1.3,71.0,,Daniel Caligiuri,4-2-3-1,4-2-3-1,Sascha Stegemann,Match Report,,Schalke-04
2020-05-27,20:30,Bundesliga,Matchweek 28,Wed,Away,L,1,2,Düsseldorf,0.7,1.5,34.0,,Daniel Caligiuri,5-4-1,3-5-2,Tobias Welz,Match Report,,Schalke-04
2020-05-30,15:30,Bundesliga,Matchweek 29,Sat,Home,L,0,1,Werder Bremen,0.7,0.6,43.0,,Daniel Caligiuri,3-4-3,4-1-2-1-2,Felix Zwayer,Match Report,,Schalke-04
2020-06-07,15:30,Bundesliga,Matchweek 30,Sun,Away,D,1,1,Union Berlin,0.2,2.6,53.0,,Daniel Caligiuri,4-1-2-1-2◆,3-4-1-2,Tobias Stieler,Match Report,,Schalke-04
2020-06-14,18:00,Bundesliga,Matchweek 31,Sun,Home,D,1,1,Leverkusen,1.5,1.0,27.0,,Daniel Caligiuri,4-4-2,4-2-3-1,Daniel Siebert,Match Report,,Schalke-04
2020-06-17,18:30,Bundesliga,Matchweek 32,Wed,Away,L,1,2,Eint Frankfurt,1.4,2.5,37.0,,Bastian Oczipka,4-4-2,3-5-2,Guido Winkmann,Match Report,,Schalke-04
2020-06-20,15:30,Bundesliga,Matchweek 33,Sat,Home,L,1,4,Wolfsburg,0.9,1.7,49.0,,Daniel Caligiuri,4-4-2,4-4-2,Sascha Stegemann,Match Report,,Schalke-04
2020-06-27,15:30,Bundesliga,Matchweek 34,Sat,Away,L,0,4,Freiburg,0.8,1.5,44.0,,Daniel Caligiuri,4-4-2,4-2-2-2,Martin Petersen,Match Report,,Schalke-04
2018-08-17,20:45,DFB-Pokal,First round,Fri,Away,W,2,0,Schweinfurt 05,,,57.0,15060.0,Ralf Fährmann,3-4-3,4-2-3-1,Aarne Aarnink,Match Report,,Schalke-04
2018-08-25,15:30,Bundesliga,Matchweek 1,Sat,Away,L,1,2,Wolfsburg,1.4,1.0,42.0,26621.0,Ralf Fährmann,3-4-3,4-3-3,Patrick Ittrich,Match Report,,Schalke-04
2018-09-02,18:00,Bundesliga,Matchweek 2,Sun,Home,L,0,2,Hertha BSC,1.6,0.5,57.0,60181.0,Ralf Fährmann,4-3-3,3-4-3,Sascha Stegemann,Match Report,,Schalke-04
2018-09-15,18:30,Bundesliga,Matchweek 3,Sat,Away,L,1,2,Gladbach,1.1,1.1,50.0,54022.0,Ralf Fährmann,3-4-1-2,4-3-3,Manuel Gräfe,Match Report,,Schalke-04
2018-09-18,21:00,Champions Lg,Group stage,Tue,Home,D,1,1,pt Porto,0.9,2.2,39.0,45755.0,Ralf Fährmann,3-5-2,4-1-4-1,Ricardo de Burgos,Match Report,,Schalke-04
2018-09-22,18:30,Bundesliga,Matchweek 4,Sat,Home,L,0,2,Bayern Munich,0.5,2.4,31.0,62271.0,Ralf Fährmann,3-4-1-2,4-1-4-1,Daniel Siebert,Match Report,,Schalke-04
2018-09-25,20:30,Bundesliga,Matchweek 5,Tue,Away,L,0,1,Freiburg,1.1,1.4,57.0,24000.0,Ralf Fährmann,4-2-3-1,4-4-2,Frank Willenborg,Match Report,,Schalke-04
2018-09-29,15:30,Bundesliga,Matchweek 6,Sat,Home,W,1,0,Mainz 05,1.5,0.8,43.0,61810.0,Ralf Fährmann,4-2-3-1,4-3-3,Benjamin Cortus,Match Report,,Schalke-04
2018-10-03,19:55,Champions Lg,Group stage,Wed,Away,W,1,0,ru Loko Moscow,1.0,0.7,52.0,21471.0,Ralf Fährmann,4-2-3-1,4-2-3-1,Anthony Taylor,Match Report,,Schalke-04
2018-10-06,15:30,Bundesliga,Matchweek 7,Sat,Away,W,2,0,Düsseldorf,1.9,0.7,51.0,52000.0,Ralf Fährmann,4-1-2-1-2◆,3-5-2,Sven Jablonski,Match Report,,Schalke-04
2018-10-20,18:30,Bundesliga,Matchweek 8,Sat,Home,L,0,2,Werder Bremen,1.2,0.4,47.0,62271.0,Naldo,4-4-1-1,4-3-3,Christian Dingert,Match Report,,Schalke-04
2018-10-24,22:00,Champions Lg,Group stage,Wed,Away,D,0,0,tr Galatasaray,2.2,0.6,42.0,46667.0,Benjamin Stambouli,3-5-2,4-3-3,Benoît Bastien,Match Report,,Schalke-04
2018-10-28,15:30,Bundesliga,Matchweek 9,Sun,Away,D,0,0,RB Leipzig,0.5,0.8,33.0,41939.0,Benjamin Stambouli,3-5-2,4-1-2-1-2,Felix Brych,Match Report,,Schalke-04
